transaction_id,account_id,customer_id,timestamp,transaction_type,channel,amount,currency,counterparty_account_id,counterparty_name,counterparty_country,merchant_id,device_id,location_id,balance_after,flag_label,aml_scenario_tag
TXN-000168,ACC-000018,CUST-000009,2023-05-30 20:58:29.000000,Debit,Branch,2336.53,EUR,,,,,,LOC-000027,77052.77,Normal,
TXN-002133,ACC-000279,CUST-000118,2023-05-30 21:49:38.000000,Transfer,Online,10181.6,USD,,,,,,LOC-000003,332.92,Normal,
TXN-005283,ACC-000701,CUST-000293,2023-05-30 23:46:49.000000,ATM,POS,18495.33,GBP,,,,,,LOC-000019,59393.56,Normal,
TXN-003143,ACC-000415,CUST-000173,2023-05-31 01:58:46.000000,Credit,Branch,9350.01,INR,,,,,,LOC-000028,11320.2,Normal,
TXN-008958,ACC-001189,CUST-000500,2023-05-31 03:42:37.000000,Debit,ATM,1827.98,AED,,,,,,LOC-000006,620.94,Normal,
TXN-005730,ACC-000758,CUST-000320,2023-05-31 04:21:42.000000,Transfer,POS,288254.84,GBP,,,,,,LOC-000015,1214727.89,Normal,
TXN-008893,ACC-001182,CUST-000497,2023-05-31 05:32:50.000000,POS,Online,109557.51,EUR,,,,MER-000052,DEV-000747,LOC-000004,4009630.21,Normal,
TXN-003703,ACC-000489,CUST-000205,2023-05-31 06:57:37.000000,Credit,Branch,12194.52,INR,,,,,,LOC-000015,12245.61,Normal,
TXN-006568,ACC-000860,CUST-000367,2023-05-31 07:47:05.000000,Credit,POS,24888.75,INR,,,,,,LOC-000030,53166.14,Normal,
TXN-006883,ACC-000900,CUST-000386,2023-05-31 08:02:51.000000,Transfer,POS,633.94,USD,,,,,,LOC-000001,6735.84,Normal,
TXN-001857,ACC-000235,CUST-000102,2023-05-31 10:15:42.000000,POS,POS,10859.83,INR,,,,MER-000105,DEV-000155,LOC-000021,47600.81,Normal,
TXN-008455,ACC-001121,CUST-000475,2023-05-31 10:46:27.000000,POS,ATM,6686.26,AED,,,,MER-000010,DEV-000715,LOC-000025,32129.22,Normal,
TXN-008313,ACC-001099,CUST-000466,2023-05-31 17:55:00.000000,ATM,POS,1781.02,INR,,,,,,LOC-000025,4898.78,Normal,
TXN-006079,ACC-000806,CUST-000340,2023-05-31 20:56:59.000000,POS,POS,19131.96,EUR,,,,MER-000125,DEV-000516,LOC-000007,2878.79,Normal,
TXN-007363,ACC-000960,CUST-000413,2023-05-31 21:31:40.000000,Transfer,ATM,97130.11,INR,,,,,,LOC-000017,904577.24,Normal,
TXN-001069,ACC-000136,CUST-000058,2023-05-31 23:04:05.000000,Debit,Branch,12741.32,USD,,,,,,LOC-000021,44620.92,Normal,
TXN-007741,ACC-001019,CUST-000434,2023-05-31 23:16:27.000000,Credit,Online,4285.28,INR,,,,,,LOC-000019,18121.12,Normal,
TXN-002549,ACC-000339,CUST-000143,2023-06-01 00:11:47.000000,Debit,ATM,94811.23,AED,,,,,,LOC-000019,308813.67,Normal,
TXN-006456,ACC-000846,CUST-000360,2023-06-01 02:12:28.000000,Debit,POS,53823.83,GBP,,,,,,LOC-000025,960838.18,Normal,
TXN-001628,ACC-000208,CUST-000090,2023-06-01 05:27:40.000000,POS,ATM,6955.64,INR,,,,MER-000122,DEV-000135,LOC-000027,95439.13,Normal,
TXN-008230,ACC-001088,CUST-000461,2023-06-01 06:03:41.000000,Credit,Online,181407.66,INR,,,,,,LOC-000020,2275272.86,Normal,
TXN-005447,ACC-000723,CUST-000303,2023-06-01 06:34:17.000000,POS,Branch,26158.67,INR,,,,MER-000010,DEV-000457,LOC-000023,8786.72,Normal,
TXN-004986,ACC-000652,CUST-000276,2023-06-01 07:43:02.000000,Transfer,POS,121799.97,USD,,,,,,LOC-000020,604983.26,Normal,
TXN-000453,ACC-000053,CUST-000025,2023-06-01 11:35:26.000000,Debit,POS,3727.44,INR,,,,,,LOC-000011,2501.73,Normal,
TXN-009081,ACC-000234,CUST-000101,2023-06-01 11:51:02.000000,Transfer,Online,156062.19,GBP,ACC-000297,,,,,,130241.36,Suspicious,Layering
TXN-008721,ACC-001161,CUST-000489,2023-06-01 14:02:05.000000,POS,ATM,497.26,INR,,,,MER-000066,DEV-000737,LOC-000007,90.14,Normal,
TXN-002106,ACC-000273,CUST-000116,2023-06-01 14:04:46.000000,POS,Branch,5558.61,USD,,,,MER-000031,DEV-000172,LOC-000019,67322.19,Normal,
TXN-000112,ACC-000014,CUST-000006,2023-06-01 15:29:22.000000,Debit,Online,8495.16,INR,,,,,,LOC-000021,28146.68,Normal,
TXN-006131,ACC-000812,CUST-000343,2023-06-01 15:48:28.000000,POS,ATM,9351.15,EUR,,,,MER-000127,DEV-000520,LOC-000014,14910.79,Normal,
TXN-006563,ACC-000859,CUST-000366,2023-06-01 16:12:46.000000,Debit,Online,10285.98,AED,,,,,,LOC-000023,11259.73,Normal,
TXN-005565,ACC-000740,CUST-000311,2023-06-01 17:17:00.000000,Debit,Online,5942.15,INR,,,,,,LOC-000027,41694.15,Normal,
TXN-001673,ACC-000215,CUST-000093,2023-06-01 18:48:56.000000,Credit,Branch,68258.03,INR,,,,,,LOC-000015,1065369.86,Normal,
TXN-003863,ACC-000505,CUST-000213,2023-06-01 18:54:56.000000,POS,Branch,38143.78,INR,,,,MER-000061,DEV-000317,LOC-000010,868316.74,Normal,
TXN-002574,ACC-000342,CUST-000144,2023-06-01 19:43:17.000000,ATM,POS,4100.33,GBP,,,,,,LOC-000004,18775.82,Normal,
TXN-008359,ACC-001106,CUST-000469,2023-06-01 21:44:54.000000,Debit,ATM,30.04,EUR,,,,,,LOC-000012,10.16,Normal,
TXN-000539,ACC-000060,CUST-000029,2023-06-01 23:53:57.000000,Credit,ATM,2802.19,INR,,,,,,LOC-000024,18306.27,Normal,
TXN-000136,ACC-000015,CUST-000007,2023-06-01 23:59:55.000000,Credit,ATM,15789.67,INR,,,,,,LOC-000020,37068.91,Normal,
TXN-002959,ACC-000389,CUST-000164,2023-06-02 00:54:28.000000,Debit,Branch,134597.07,INR,,,,,,LOC-000021,295611.0,Normal,
TXN-009080,ACC-000545,CUST-000231,2023-06-02 01:51:02.000000,Transfer,Online,87373.52,EUR,ACC-000234,,,,,,30935.48,Suspicious,Layering
TXN-003124,ACC-000414,CUST-000172,2023-06-02 02:01:43.000000,Credit,Online,3625.99,USD,,,,,,LOC-000024,38803.63,Normal,
TXN-007484,ACC-000977,CUST-000420,2023-06-02 04:03:56.000000,Transfer,POS,1876.72,INR,,,,,,LOC-000020,197.3,Normal,
TXN-007277,ACC-000943,CUST-000408,2023-06-02 04:13:04.000000,Credit,POS,5816.66,INR,,,,,,LOC-000008,7377.77,Normal,
TXN-006140,ACC-000810,CUST-000343,2023-06-02 05:01:14.000000,POS,ATM,18874.57,USD,,,,MER-000064,DEV-000520,LOC-000016,41442.18,Normal,
TXN-003972,ACC-000519,CUST-000220,2023-06-02 07:01:03.000000,Debit,Branch,2755.78,INR,,,,,,LOC-000011,1333.23,Normal,
TXN-008610,ACC-001143,CUST-000483,2023-06-02 07:05:28.000000,POS,Online,168856.92,INR,,,,MER-000057,DEV-000726,LOC-000016,980616.57,Normal,
TXN-003096,ACC-000411,CUST-000170,2023-06-02 08:11:48.000000,Debit,Branch,16593.66,INR,,,,,,LOC-000014,50992.46,Normal,
TXN-000203,ACC-000020,CUST-000011,2023-06-02 12:59:50.000000,Debit,POS,44760.89,INR,,,,,,LOC-000022,349175.56,Normal,
TXN-008825,ACC-001172,CUST-000494,2023-06-02 15:46:22.000000,POS,Branch,96702.86,USD,,,,MER-000126,DEV-000742,LOC-000011,377995.13,Normal,
TXN-008170,ACC-001078,CUST-000458,2023-06-02 20:11:55.000000,POS,Branch,17611.64,GBP,,,,MER-000069,DEV-000691,LOC-000016,8844.53,Normal,
TXN-007687,ACC-001011,CUST-000431,2023-06-02 20:27:02.000000,Debit,POS,49131.78,INR,,,,,,LOC-000027,1512838.33,Normal,
TXN-008782,ACC-001169,CUST-000492,2023-06-02 22:24:14.000000,Debit,Online,5268.65,INR,,,,,,LOC-000019,2311.81,Normal,
TXN-007979,ACC-001048,CUST-000448,2023-06-03 06:29:53.000000,Debit,ATM,10215.97,USD,,,,,,LOC-000012,11073.04,Normal,
TXN-002558,ACC-000338,CUST-000143,2023-06-03 12:10:48.000000,Debit,Online,102799.75,INR,,,,,,LOC-000005,323021.15,Normal,
TXN-006628,ACC-000865,CUST-000371,2023-06-03 14:54:27.000000,Credit,POS,6061.95,USD,,,,,,LOC-000014,32031.48,Normal,
TXN-000469,ACC-000055,CUST-000026,2023-06-03 14:55:36.000000,Debit,POS,7442.41,INR,,,,,,LOC-000028,813.48,Normal,
TXN-004818,ACC-000629,CUST-000268,2023-06-03 21:07:09.000000,Transfer,Branch,171.4,INR,,,,,,LOC-000020,64.19,Normal,
TXN-001548,ACC-000196,CUST-000085,2023-06-04 01:42:12.000000,Credit,ATM,3244.24,INR,,,,,,LOC-000024,12287.25,Normal,
TXN-001151,ACC-000146,CUST-000062,2023-06-04 01:52:03.000000,Transfer,Online,12288.11,INR,,,,,,LOC-000021,16773.04,Normal,
TXN-002138,ACC-000279,CUST-000118,2023-06-04 02:22:47.000000,Debit,ATM,286.42,USD,,,,,,LOC-000019,46.5,Normal,
TXN-001589,ACC-000201,CUST-000087,2023-06-04 02:37:14.000000,ATM,Online,33.4,INR,,,,,,LOC-000012,23.8,Normal,
TXN-006554,ACC-000857,CUST-000366,2023-06-04 04:17:08.000000,POS,Online,11122.86,GBP,,,,MER-000117,DEV-000553,LOC-000006,745.21,Normal,
TXN-008166,ACC-001077,CUST-000457,2023-06-04 04:43:51.000000,POS,ATM,8076.71,INR,,,,MER-000085,DEV-000690,LOC-000018,6713.88,Normal,
TXN-007706,ACC-001015,CUST-000432,2023-06-04 04:45:26.000000,Transfer,ATM,28593.94,EUR,,,,,,LOC-000029,14881.54,Normal,
TXN-004015,ACC-000521,CUST-000222,2023-06-04 07:36:32.000000,ATM,Branch,1329.78,INR,,,,,,LOC-000018,445.5,Normal,
TXN-008331,ACC-001105,CUST-000468,2023-06-04 10:40:55.000000,Credit,Online,4093.14,INR,,,,,,LOC-000023,4602.42,Normal,
TXN-006041,ACC-000804,CUST-000338,2023-06-04 15:47:59.000000,Credit,ATM,3045.55,INR,,,,,,LOC-000016,30075.02,Normal,
TXN-005906,ACC-000787,CUST-000331,2023-06-04 20:46:30.000000,Transfer,Branch,6076.66,GBP,,,,,,LOC-000016,9529.1,Normal,
TXN-004679,ACC-000611,CUST-000260,2023-06-04 21:02:50.000000,Transfer,ATM,8726.47,USD,,,,,,LOC-000007,8128.83,Normal,
TXN-008282,ACC-001098,CUST-000465,2023-06-05 04:11:50.000000,Debit,Online,1659.68,GBP,,,,,,LOC-000022,6172.45,Normal,
TXN-009078,ACC-000751,CUST-000315,2023-06-05 09:53:57.000000,Transfer,Online,214567.24,INR,ACC-000976,,,,,,377611.83,Suspicious,Layering
TXN-006182,ACC-000814,CUST-000345,2023-06-05 11:09:56.000000,Transfer,Online,16011.1,INR,,,,,,LOC-000007,23861.06,Normal,
TXN-002320,ACC-000305,CUST-000130,2023-06-05 14:45:28.000000,POS,Branch,6569.61,INR,,,,MER-000079,DEV-000193,LOC-000024,1536.51,Normal,
TXN-002418,ACC-000317,CUST-000136,2023-06-05 15:41:10.000000,POS,Branch,10700.86,EUR,,,,MER-000016,DEV-000201,LOC-000028,44019.96,Normal,
TXN-002899,ACC-000383,CUST-000161,2023-06-05 19:34:30.000000,Credit,ATM,9768.18,INR,,,,,,LOC-000029,36658.19,Normal,
TXN-002989,ACC-000393,CUST-000165,2023-06-05 19:58:14.000000,Transfer,ATM,46905.7,EUR,,,,,,LOC-000015,767536.37,Normal,
TXN-006606,ACC-000864,CUST-000370,2023-06-05 22:58:31.000000,Transfer,ATM,19960.22,USD,,,,,,LOC-000029,22851.52,Normal,
TXN-000794,ACC-000097,CUST-000043,2023-06-05 22:59:35.000000,Credit,Branch,7892.95,INR,,,,,,LOC-000008,39452.02,Normal,
TXN-006792,ACC-000886,CUST-000381,2023-06-06 00:14:08.000000,Debit,Online,79859.14,GBP,,,,,,LOC-000007,315243.34,Normal,
TXN-007673,ACC-001010,CUST-000431,2023-06-06 01:08:37.000000,Credit,Online,34562.85,EUR,,,,,,LOC-000007,427583.23,Normal,
TXN-007609,ACC-000992,CUST-000427,2023-06-06 02:42:02.000000,POS,Branch,119928.09,INR,,,,MER-000038,DEV-000644,LOC-000006,244017.72,Normal,
TXN-007329,ACC-000953,CUST-000411,2023-06-06 04:12:51.000000,POS,Branch,24168.95,USD,,,,MER-000034,DEV-000617,LOC-000027,265183.58,Normal,
TXN-008598,ACC-001143,CUST-000483,2023-06-06 08:27:47.000000,Credit,Online,47047.32,INR,,,,,,LOC-000023,1027663.89,Normal,
TXN-006383,ACC-000838,CUST-000356,2023-06-06 09:31:32.000000,POS,POS,5215.8,INR,,,,MER-000013,DEV-000537,LOC-000003,3658.78,Normal,
TXN-009079,ACC-000976,CUST-000420,2023-06-06 09:53:57.000000,Transfer,Online,14156.9,INR,ACC-000923,,,,,,9307.45,Suspicious,Layering
TXN-002553,ACC-000339,CUST-000143,2023-06-06 12:02:29.000000,POS,Branch,230823.07,AED,,,,MER-000023,DEV-000211,LOC-000004,77990.6,Normal,
TXN-006678,ACC-000871,CUST-000374,2023-06-06 13:19:23.000000,Credit,Online,9624.89,INR,,,,,,LOC-000006,62202.46,Normal,
TXN-007162,ACC-000930,CUST-000400,2023-06-06 14:59:13.000000,ATM,Branch,4625.22,USD,,,,,,LOC-000026,1964.48,Normal,
TXN-004421,ACC-000581,CUST-000246,2023-06-06 15:15:38.000000,POS,Online,11478.03,GBP,,,,MER-000003,DEV-000364,LOC-000029,4286.2,Normal,
TXN-006324,ACC-000829,CUST-000353,2023-06-06 15:23:00.000000,Credit,Branch,53141.16,INR,,,,,,LOC-000028,583944.82,Normal,
TXN-000793,ACC-000097,CUST-000043,2023-06-06 16:44:43.000000,POS,ATM,6275.87,INR,,,,MER-000112,DEV-000067,LOC-000021,33176.15,Normal,
TXN-001285,ACC-000164,CUST-000070,2023-06-06 17:46:45.000000,Debit,POS,3714.97,INR,,,,,,LOC-000001,429.12,Normal,
TXN-002649,ACC-000349,CUST-000147,2023-06-06 22:15:22.000000,POS,POS,4069.3,INR,,,,MER-000060,DEV-000216,LOC-000002,52502.76,Normal,
TXN-005012,ACC-000657,CUST-000278,2023-06-06 23:35:34.000000,Credit,POS,7529.4,INR,,,,,,LOC-000008,7726.35,Normal,
TXN-001349,ACC-000171,CUST-000074,2023-06-07 00:20:04.000000,Debit,Online,54602.81,INR,,,,,,LOC-000008,247911.09,Normal,
TXN-000200,ACC-000020,CUST-000011,2023-06-07 06:30:23.000000,Debit,Branch,86879.32,INR,,,,,,LOC-000028,262296.24,Normal,
TXN-007971,ACC-001046,CUST-000446,2023-06-07 06:36:53.000000,Debit,ATM,46.01,USD,,,,,,LOC-000004,5.85,Normal,
TXN-003075,ACC-000407,CUST-000169,2023-06-07 13:48:57.000000,Transfer,POS,61941.67,INR,,,,,,LOC-000018,65009.11,Normal,
TXN-002928,ACC-000387,CUST-000162,2023-06-07 16:52:02.000000,Transfer,ATM,3705.68,INR,,,,,,LOC-000030,96285.64,Normal,
TXN-004332,ACC-000569,CUST-000241,2023-06-07 16:54:25.000000,POS,POS,8778.37,GBP,,,,MER-000016,DEV-000357,LOC-000020,42133.65,Normal,
TXN-006932,ACC-000906,CUST-000389,2023-06-07 21:07:57.000000,Transfer,POS,7286.88,INR,,,,,,LOC-000030,15050.32,Normal,
TXN-008440,ACC-001120,CUST-000474,2023-06-08 01:02:25.000000,Debit,Branch,19103.79,INR,,,,,,LOC-000014,375051.41,Normal,
TXN-002053,ACC-000270,CUST-000113,2023-06-08 01:18:56.000000,POS,Branch,144645.05,INR,,,,MER-000039,DEV-000168,LOC-000029,492723.66,Normal,
TXN-000394,ACC-000045,CUST-000022,2023-06-08 01:55:02.000000,POS,Branch,9895.63,INR,,,,MER-000098,DEV-000035,LOC-000004,14373.6,Normal,
TXN-001305,ACC-000166,CUST-000071,2023-06-08 03:08:59.000000,Debit,ATM,962.68,USD,,,,,,LOC-000021,109.37,Normal,
TXN-003675,ACC-000484,CUST-000203,2023-06-08 03:45:28.000000,Transfer,ATM,4777.89,INR,,,,,,LOC-000006,106668.38,Normal,
TXN-007534,ACC-000983,CUST-000422,2023-06-08 05:15:19.000000,Debit,ATM,4671.33,INR,,,,,,LOC-000016,1139.08,Normal,
TXN-005584,ACC-000742,CUST-000312,2023-06-08 06:43:32.000000,POS,Branch,5557.78,INR,,,,MER-000044,DEV-000470,LOC-000018,33237.68,Normal,
TXN-006525,ACC-000853,CUST-000364,2023-06-08 08:21:16.000000,Transfer,POS,9879.67,INR,,,,,,LOC-000016,28732.62,Normal,
TXN-009364,ACC-000396,CUST-000166,2023-06-08 09:51:09.000000,Transfer,Online,13225.02,USD,,,CA,,,,11119.24,Suspicious,Cross-Border Unusual
TXN-003488,ACC-000455,CUST-000192,2023-06-08 12:39:50.000000,Credit,ATM,49516.57,USD,,,,,,LOC-000022,1210759.32,Normal,
TXN-000506,ACC-000058,CUST-000028,2023-06-08 15:14:12.000000,POS,POS,236.27,INR,,,,MER-000012,DEV-000045,LOC-000020,83.14,Normal,
TXN-001631,ACC-000208,CUST-000090,2023-06-08 18:05:07.000000,POS,Branch,5195.1,INR,,,,MER-000084,DEV-000136,LOC-000025,90244.03,Normal,
TXN-004683,ACC-000611,CUST-000260,2023-06-08 20:33:01.000000,Transfer,ATM,2781.81,USD,,,,,,LOC-000014,5347.02,Normal,
TXN-002449,ACC-000321,CUST-000138,2023-06-08 20:47:17.000000,Credit,Online,8540.64,USD,,,,,,LOC-000020,97510.57,Normal,
TXN-008513,ACC-001130,CUST-000478,2023-06-08 22:13:26.000000,Debit,POS,9053.41,INR,,,,,,LOC-000015,16178.08,Normal,
TXN-002947,ACC-000388,CUST-000163,2023-06-08 22:15:15.000000,POS,POS,2740.77,GBP,,,,MER-000056,DEV-000241,LOC-000022,22798.5,Normal,
TXN-007824,ACC-001024,CUST-000438,2023-06-09 06:23:09.000000,Transfer,POS,534.21,INR,,,,,,LOC-000019,55.42,Normal,
TXN-008239,ACC-001088,CUST-000461,2023-06-09 07:41:57.000000,ATM,ATM,32253.36,INR,,,,,,LOC-000020,2243019.5,Normal,
TXN-000306,ACC-000034,CUST-000017,2023-06-09 08:52:23.000000,Transfer,POS,2088.81,INR,,,,,,LOC-000006,553.53,Normal,
TXN-001355,ACC-000171,CUST-000074,2023-06-09 10:06:46.000000,POS,POS,39895.74,INR,,,,MER-000001,DEV-000113,LOC-000024,208015.35,Normal,
TXN-006283,ACC-000826,CUST-000351,2023-06-09 11:02:56.000000,ATM,ATM,44407.05,INR,,,,,,LOC-000003,384883.56,Normal,
TXN-003144,ACC-000415,CUST-000173,2023-06-09 12:36:31.000000,Credit,POS,5323.58,INR,,,,,,LOC-000025,16643.78,Normal,
TXN-001697,ACC-000217,CUST-000094,2023-06-09 12:43:58.000000,POS,Online,13283.51,INR,,,,MER-000119,DEV-000141,LOC-000001,39751.75,Normal,
TXN-005234,ACC-000697,CUST-000291,2023-06-09 13:35:05.000000,POS,POS,115461.74,INR,,,,MER-000079,DEV-000438,LOC-000021,3139065.53,Normal,
TXN-005801,ACC-000767,CUST-000324,2023-06-09 17:09:22.000000,Debit,POS,4126.08,INR,,,,,,LOC-000029,59459.43,Normal,
TXN-001528,ACC-000195,CUST-000084,2023-06-09 19:02:55.000000,Credit,POS,38154.42,EUR,,,,,,LOC-000016,193635.34,Normal,
TXN-008797,ACC-001170,CUST-000493,2023-06-10 01:12:40.000000,Debit,ATM,4605.1,EUR,,,,,,LOC-000007,17309.93,Normal,
TXN-006006,ACC-000795,CUST-000336,2023-06-10 01:54:28.000000,Debit,ATM,3643.42,GBP,,,,,,LOC-000029,24253.3,Normal,
TXN-005261,ACC-000699,CUST-000292,2023-06-10 02:03:03.000000,POS,POS,672.12,USD,,,,MER-000081,DEV-000439,LOC-000010,81.4,Normal,
TXN-008060,ACC-001060,CUST-000451,2023-06-10 05:02:51.000000,Transfer,ATM,79147.07,INR,,,,,,LOC-000021,2507969.25,Normal,
TXN-006236,ACC-000820,CUST-000348,2023-06-10 05:14:36.000000,Credit,ATM,17523.89,EUR,,,,,,LOC-000004,48736.91,Normal,
TXN-007598,ACC-000993,CUST-000427,2023-06-10 06:58:07.000000,Credit,POS,47791.72,GBP,,,,,,LOC-000019,270261.84,Normal,
TXN-003915,ACC-000512,CUST-000216,2023-06-10 07:50:42.000000,ATM,ATM,5412.95,INR,,,,,,LOC-000008,121746.44,Normal,
TXN-000443,ACC-000052,CUST-000025,2023-06-10 13:52:52.000000,Credit,Online,16595.49,GBP,,,,,,LOC-000014,18600.16,Normal,
TXN-003848,ACC-000504,CUST-000212,2023-06-10 16:18:47.000000,Credit,ATM,15181.52,INR,,,,,,LOC-000010,537712.16,Normal,
TXN-002251,ACC-000293,CUST-000125,2023-06-10 16:59:10.000000,POS,Branch,1666.71,INR,,,,MER-000091,DEV-000187,LOC-000017,510.45,Normal,
TXN-004053,ACC-000526,CUST-000224,2023-06-10 17:42:49.000000,Debit,Online,81044.19,INR,,,,,,LOC-000025,593872.91,Normal,
TXN-008745,ACC-001165,CUST-000491,2023-06-10 18:05:15.000000,Transfer,ATM,128176.12,INR,,,,,,LOC-000006,294365.8,Normal,
TXN-001714,ACC-000220,CUST-000095,2023-06-10 18:34:31.000000,Debit,Branch,30811.23,INR,,,,,,LOC-000007,513352.81,Normal,
TXN-001822,ACC-000230,CUST-000100,2023-06-10 19:58:39.000000,ATM,ATM,3296.25,INR,,,,,,LOC-000016,14457.91,Normal,
TXN-006934,ACC-000906,CUST-000389,2023-06-10 20:36:51.000000,POS,Branch,5390.7,INR,,,,MER-000043,DEV-000586,LOC-000012,9659.62,Normal,
TXN-003066,ACC-000407,CUST-000169,2023-06-10 21:43:48.000000,POS,Online,41015.19,INR,,,,MER-000069,DEV-000250,LOC-000010,23993.92,Normal,
TXN-005610,ACC-000744,CUST-000313,2023-06-10 23:00:45.000000,POS,ATM,14988.86,GBP,,,,MER-000012,DEV-000472,LOC-000004,6509.32,Normal,
TXN-006078,ACC-000806,CUST-000340,2023-06-11 01:44:44.000000,Debit,Online,2015.98,EUR,,,,,,LOC-000023,862.81,Normal,
TXN-002964,ACC-000390,CUST-000164,2023-06-11 03:00:21.000000,Transfer,POS,12635.74,INR,,,,,,LOC-000003,584957.01,Normal,
TXN-003984,ACC-000519,CUST-000220,2023-06-11 04:38:29.000000,POS,POS,1129.2,INR,,,,MER-000066,DEV-000327,LOC-000009,204.04,Normal,
TXN-001419,ACC-000180,CUST-000078,2023-06-11 05:54:09.000000,POS,ATM,134741.0,EUR,,,,MER-000118,DEV-000119,LOC-000008,1957948.29,Normal,
TXN-008090,ACC-001068,CUST-000453,2023-06-11 06:26:50.000000,POS,Branch,3031.34,INR,,,,MER-000085,DEV-000684,LOC-000002,34713.03,Normal,
TXN-006716,ACC-000876,CUST-000376,2023-06-11 06:58:23.000000,Transfer,POS,101212.93,INR,,,,,,LOC-000010,96212.43,Normal,
TXN-004501,ACC-000590,CUST-000251,2023-06-11 07:53:17.000000,Debit,Branch,4689.0,GBP,,,,,,LOC-000014,56312.66,Normal,
TXN-000279,ACC-000031,CUST-000016,2023-06-11 10:04:41.000000,Credit,Online,6459.95,GBP,,,,,,LOC-000009,39537.0,Normal,
TXN-007608,ACC-000992,CUST-000427,2023-06-11 14:15:20.000000,Transfer,Online,15945.37,INR,,,,,,LOC-000021,228072.35,Normal,
TXN-003213,ACC-000422,CUST-000176,2023-06-11 15:15:07.000000,POS,ATM,59189.89,USD,,,,MER-000025,DEV-000259,LOC-000018,8019.1,Normal,
TXN-007411,ACC-000965,CUST-000415,2023-06-11 15:54:42.000000,Credit,Branch,5041.47,AED,,,,,,LOC-000016,52410.95,Normal,
TXN-005776,ACC-000766,CUST-000323,2023-06-11 21:35:31.000000,POS,POS,850.51,INR,,,,MER-000020,DEV-000487,LOC-000025,352.86,Normal,
TXN-006817,ACC-000892,CUST-000382,2023-06-12 00:13:34.000000,Transfer,Online,122210.93,EUR,,,,,,LOC-000028,415195.52,Normal,
TXN-006712,ACC-000874,CUST-000375,2023-06-12 01:34:43.000000,POS,Online,2966.58,INR,,,,MER-000015,DEV-000567,LOC-000028,834.57,Normal,
TXN-006942,ACC-000905,CUST-000389,2023-06-12 05:40:42.000000,Debit,Branch,10940.96,EUR,,,,,,LOC-000013,7496.4,Normal,
TXN-007422,ACC-000970,CUST-000416,2023-06-12 06:20:18.000000,Debit,POS,234423.53,EUR,,,,,,LOC-000007,782197.03,Normal,
TXN-000050,ACC-000007,CUST-000003,2023-06-12 07:09:45.000000,POS,Branch,2670.97,GBP,,,,MER-000119,DEV-000003,LOC-000026,30591.12,Normal,
TXN-008205,ACC-001081,CUST-000459,2023-06-12 07:55:20.000000,Debit,Online,10291.56,EUR,,,,,,LOC-000010,30858.26,Normal,
TXN-007059,ACC-000921,CUST-000395,2023-06-12 11:04:47.000000,Credit,POS,2298.51,USD,,,,,,LOC-000016,171918.3,Normal,
TXN-004369,ACC-000573,CUST-000243,2023-06-12 12:51:48.000000,Transfer,Online,284.74,GBP,,,,,,LOC-000008,38.57,Normal,
TXN-003851,ACC-000504,CUST-000212,2023-06-12 14:24:02.000000,POS,Online,44854.77,INR,,,,MER-000078,DEV-000316,LOC-000020,492857.39,Normal,
TXN-007325,ACC-000947,CUST-000410,2023-06-12 19:29:25.000000,Credit,Branch,5024.52,INR,,,,,,LOC-000009,131283.29,Normal,
TXN-000130,ACC-000015,CUST-000007,2023-06-12 20:24:55.000000,POS,ATM,29798.75,INR,,,,MER-000129,DEV-000009,LOC-000023,7270.16,Normal,
TXN-007287,ACC-000943,CUST-000408,2023-06-12 20:30:19.000000,Credit,ATM,14271.01,INR,,,,,,LOC-000023,21648.78,Normal,
TXN-008709,ACC-001160,CUST-000489,2023-06-12 22:38:36.000000,Transfer,POS,41861.99,INR,,,,,,LOC-000027,436168.2,Normal,
TXN-003769,ACC-000497,CUST-000208,2023-06-12 23:55:59.000000,Transfer,Online,2638.18,INR,,,,,,LOC-000026,78744.28,Normal,
TXN-005532,ACC-000735,CUST-000308,2023-06-13 01:33:55.000000,Credit,ATM,767.46,USD,,,,,,LOC-000025,767.47,Normal,
TXN-000154,ACC-000018,CUST-000009,2023-06-13 02:19:15.000000,Debit,Online,6584.99,EUR,,,,,,LOC-000012,70467.78,Normal,
TXN-000568,ACC-000064,CUST-000031,2023-06-13 05:27:01.000000,Credit,POS,15909.22,INR,,,,,,LOC-000001,46652.94,Normal,
TXN-003257,ACC-000427,CUST-000179,2023-06-13 06:30:55.000000,Credit,ATM,40957.7,GBP,,,,,,LOC-000013,1533838.91,Normal,
TXN-004735,ACC-000615,CUST-000263,2023-06-13 06:55:17.000000,Transfer,Branch,15053.15,INR,,,,,,LOC-000011,122641.9,Normal,
TXN-000249,ACC-000026,CUST-000014,2023-06-13 07:29:02.000000,POS,Online,3676.56,INR,,,,MER-000099,DEV-000020,LOC-000013,4859.97,Normal,
TXN-008222,ACC-001085,CUST-000460,2023-06-13 07:32:44.000000,Credit,POS,3544.5,USD,,,,,,LOC-000023,3704.36,Normal,
TXN-006504,ACC-000852,CUST-000363,2023-06-13 09:21:06.000000,POS,ATM,11029.5,GBP,,,,MER-000080,DEV-000548,LOC-000025,42363.69,Normal,
TXN-006566,ACC-000860,CUST-000367,2023-06-13 12:37:44.000000,Transfer,ATM,11663.53,INR,,,,,,LOC-000022,41502.61,Normal,
